,address,x,y
6814,122C SENGKANG EAST WAY,36104.5042021768,41049.2809131555
6815,301 SERANGOON AVE 2,31850.5027497001,37243.6084420141
6816,416 SERANGOON CTRL,32618.478952378,36924.4321905002
6817,234A SERANGOON AVE 2,31989.8153217407,37376.6530897189
6818,319 SERANGOON AVE 2,31864.5330498004,37180.8189929239
6819,220 TAMPINES ST 24,41209.3709728848,37532.6656282917
6820,299A TAMPINES ST 22,41423.62331938,36902.5754978508
6821,208 TAMPINES ST 21,41325.5096501606,37034.6813537721
6822,363 TAMPINES ST 34,42193.9360287925,37512.4791229833
6823,705 TAMPINES ST 71,39570.2536561154,37688.7535946798
6824,902 TAMPINES AVE 4,39782.8816409959,37043.4898213204
6825,481 TAMPINES ST 44,41347.0940520288,38187.9267350659
6826,245 SIMEI ST 5,41459.6689466331,36278.8979727067
6827,843 TAMPINES ST 83,39281.59830759,37109.6864465345
6828,385 TAMPINES ST 32,41933.6043395149,37450.4732211884
6829,127 SIMEI ST 1,41465.7343781581,36524.2941978313
6830,709 TAMPINES ST 71,39586.980651957,37785.3612803705
6831,246 SIMEI ST 5,41448.9719990436,36355.6639356893
6832,142 SIMEI ST 2,41555.9779781271,36387.8032677695
6833,502 TAMPINES CTRL 1,40444.6093208818,37610.7454941813
6834,495B TAMPINES ST 43,41133.3524777591,38310.9638490453
6835,146 TAMPINES AVE 5,40185.6669925926,36681.6756665036
6836,333 TAMPINES ST 32,42223.943314366,37273.2530566081
6837,122 POTONG PASIR AVE 1,31651.0084667066,35235.5079984833
6838,217 MARSILING CRES,21235.13712255,47600.2801502179
6839,152 WOODLANDS ST 13,21424.4820965836,46308.032625325
6840,313 WOODLANDS ST 31,21640.4845681647,45836.6187673621
6841,677 WOODLANDS AVE 6,24482.0590426466,46785.5494471118
6842,610 WOODLANDS AVE 4,23885.7059398042,46342.4460515566
6843,342 WOODLANDS AVE 1,22190.2438330371,45964.1357245408
6844,307 WOODLANDS AVE 1,21669.9377377601,45682.4107454438
6845,262 YISHUN ST 22,28651.2770578088,46386.7878910024
6846,442 YISHUN AVE 11,29337.0558288973,45027.8191059344
6847,396 YISHUN AVE 6,29526.6923441496,45566.2534533571
6848,785 YISHUN AVE 2,28072.6028486276,44797.7030670289
6849,309 YISHUN RING RD,28808.9468290266,46010.4345102068
6850,448 YISHUN RING RD,29289.181927627,44916.4312611148
6851,930 YISHUN CTRL 1,28448.7718065986,45406.5812128745
6852,209 YISHUN ST 21,28487.1454958199,45901.0896634851
6853,625 YISHUN ST 61,28319.5885061137,44439.9495135676
6854,255 ANG MO KIO AVE 4,28145.96926302,39185.567348063
6855,602 ANG MO KIO AVE 5,28293.2691927478,40321.5655782148
6856,640 ANG MO KIO AVE 6,29144.9344937894,40222.7060453407
6857,327 ANG MO KIO AVE 3,29521.1812102105,38787.277821159
6858,320 ANG MO KIO AVE 1,29676.9072925858,38625.7965238243
6859,725 ANG MO KIO AVE 6,29512.6969127664,39421.7536311019
6860,104A ANG MO KIO ST 11,28610.4221506231,39315.1770336349
6861,578 ANG MO KIO AVE 10,30408.5568600493,39311.1697947346
6862,2 CHAI CHEE RD,37955.648290867,34337.611560721
6863,208 NEW UPP CHANGI RD,38856.1259822808,34158.6088843122
6864,25 CHAI CHEE RD,38108.5927455379,33948.3426193967
6865,552 BEDOK NTH AVE 1,38508.5493724486,34900.5689074807
6866,715 BEDOK RESERVOIR RD,37997.8331429893,35511.8756958041
6867,663 JLN DAMAI,36390.1735233041,35216.5487993788
6868,94B BEDOK NTH AVE 4,40193.4313963111,35119.0999966897
6869,106 LENGKONG TIGA,36534.8477962492,34147.1983992737
6870,108 LENGKONG TIGA,36548.449108216,34089.1746442206
6871,270 BISHAN ST 24,28984.5522874789,37671.376200404
6872,408 SIN MING AVE,28169.2754591424,38377.4470212609
6873,342 BT BATOK ST 34,18569.0280565601,38293.2123727594
6874,360 BT BATOK ST 31,18797.2175988369,38125.5525324438
6875,320 BT BATOK ST 33,18385.873823504,38141.012328878
6876,371 BT BATOK ST 31,18804.9118111022,37925.6724839974
6877,426 BT BATOK WEST AVE 2,18159.7565181963,38193.3240008503
6878,526 BT BATOK ST 51,18852.6814997038,37696.6475756373
6879,117 BT BATOK WEST AVE 6,18409.5249233013,36898.0186226331
6880,103 HENDERSON CRES,26670.8572604796,30238.6506207883
6881,118C JLN MEMBINA,27222.6418469455,29401.2956289649
6882,26 TELOK BLANGAH CRES,26391.6107752286,28795.7775925286
6883,126C KIM TIAN RD,27554.0453347703,29417.2541207001
6884,619 BT PANJANG RING RD,20103.9500186779,40873.1654997133
6885,433 BT PANJANG RING RD,21088.3989666002,40852.624949798
6886,163 GANGSA RD,20335.8855871558,39805.823077647
6887,3 QUEEN'S RD,25588.2467593877,33902.6131139696
6888,278 CHOA CHU KANG AVE 3,18000.4719197797,40229.3834046926
6889,131 CHOA CHU KANG AVE 1,18834.0682939207,40384.201054072
6890,548 CHOA CHU KANG ST 52,17830.506143393,41700.0423512012
6891,438 CHOA CHU KANG AVE 4,17599.7762395106,40691.6101728957
6892,254 CHOA CHU KANG AVE 2,18047.1808668925,40022.5311867334
6893,754 CHOA CHU KANG NTH 5,18364.0097454656,41633.955296088
6894,528 CHOA CHU KANG ST 51,17787.2447196255,41591.6093274876
6895,455 CLEMENTI AVE 3,20583.0375974802,32713.0915844589
6896,689 HOUGANG ST 61,33837.4096418358,39831.0796518363
6897,341 HOUGANG AVE 7,35263.7775991112,39162.5139804091
6898,968 HOUGANG AVE 9,33030.7565555442,40076.6688353568
6899,416 HOUGANG AVE 10,35007.252683877,39741.943496855
6900,306 HOUGANG AVE 5,34918.9489287166,38804.5663183667
6901,310 JURONG EAST ST 32,16924.6099986052,36703.7733225729
6902,103 JURONG EAST ST 13,17398.6358927581,35429.7957947943
6903,524 JURONG WEST ST 52,15082.4798062705,36592.0924534034
6904,513 JURONG WEST ST 52,15385.3303246032,36620.8247304298
6905,441 JURONG WEST AVE 1,15431.5475077853,37048.7169507686
6906,439 JURONG WEST AVE 1,15749.9054643596,37067.5411546659
6907,274B JURONG WEST ST 25,13528.220870343,37218.9030478094
6908,529 JURONG WEST ST 52,14965.0600365847,36726.9006349109
6909,556 JURONG WEST ST 42,15150.5975706782,37302.4765830114
6910,753 JURONG WEST ST 74,13157.4350127392,36731.4024829324
6911,682 RACE COURSE RD,30484.788411512,32951.6786634289
6912,7 BOON KENG RD,31167.6934191547,33229.3977354188
6913,9 BOON KENG RD,31105.0134190936,33147.7879264653
6914,104 JLN RAJAH,30219.5310316365,34447.4530747868
6915,813 JELLICOE RD,31204.2813276043,32179.8708972298
6916,35 MARINE CRES,36857.0830210019,31791.08690954
6917,474 PASIR RIS DR 6,41722.1214832617,39637.7893974651
6918,244 PASIR RIS ST 21,42474.5862220563,39274.4174705986
6919,165B PUNGGOL CTRL,37030.7581085246,41891.8408782631
6920,21 QUEEN'S CL,24282.8105962165,30629.6262526419
6921,307 CANBERRA RD,26702.2881703991,47508.2979269959
6922,192B RIVERVALE DR,35760.6020650314,41791.3686369471
6923,410C FERNVALE RD,32803.2586669633,41317.9747382943
6924,224C COMPASSVALE WALK,35212.4700372322,41169.1260866448
6925,305B ANCHORVALE LINK,34151.9396973141,41235.72860552
6926,227D COMPASSVALE DR,35578.3008745611,40989.1582247708
6927,110 RIVERVALE WALK,35455.5562401079,40605.1740734037
6928,226C COMPASSVALE WALK,35422.7706563082,41131.9359663911
6929,210 SERANGOON CTRL,32487.3041396355,37446.8044388816
6930,534 SERANGOON NTH AVE 4,32591.7659736164,39579.6506846081
6931,550 SERANGOON NTH AVE 3,32149.4996694177,39412.8357750587
6932,552 SERANGOON NTH AVE 3,32225.2212053556,39370.2348289639
6933,333 SERANGOON AVE 3,32131.217686181,36956.6948948801
6934,214 TAMPINES ST 23,41378.2566060051,37417.377511628
6935,819 TAMPINES ST 81,39517.3063867539,36724.5930643678
6936,844 TAMPINES ST 82,39486.3686028253,37134.7535734139
6937,284 TAMPINES ST 22,41277.8367585698,36802.8901938442
6938,805 TAMPINES AVE 4,39584.0646041371,36472.3712878432
6939,450 TAMPINES ST 42,41233.4465811532,37758.4177503772
6940,498H TAMPINES ST 45,41821.6364995921,38334.8333626129
6941,491G TAMPINES ST 45,41467.5061751204,38407.0552234687
6942,230 TAMPINES ST 24,41101.655633335,37575.5682251118
6943,895 TAMPINES ST 81,39032.9671009015,36645.2319244612
6944,115 LOR 1 TOA PAYOH,29222.6949719135,35865.7285839356
6945,201 TOA PAYOH NTH,29870.5509256665,35921.7527451813
6946,258 KIM KEAT AVE,30727.7289951183,35004.7805160396
6947,144 POTONG PASIR AVE 2,31582.9601975894,34979.9109180234
6948,156 LOR 1 TOA PAYOH,29323.0455964701,34973.757467201
6949,137 POTONG PASIR AVE 3,31619.8911633659,35116.7361882329
6950,18 MARSILING LANE,21828.4624281777,47231.3118245006
6951,620 WOODLANDS DR 52,24165.4655581824,46126.505750414
6952,870 WOODLANDS ST 81,23036.4559330596,47226.4676758517
6953,350 WOODLANDS AVE 3,22321.8477852521,46172.5755587816
6954,839 WOODLANDS ST 82,23408.3330422798,47174.7068811841
6955,662 WOODLANDS RING RD,24079.6188974045,46363.0731376354
6956,535 WOODLANDS DR 14,23396.3496145783,45872.6589463782
6957,116 MARSILING RISE,22116.2249922557,46633.3712869845
6958,863 WOODLANDS ST 83,23737.9959394326,46897.3620122783
6959,858 WOODLANDS ST 83,23675.1135979006,46886.3286663163
6960,518 WOODLANDS DR 14,23366.3724456485,46232.1884435173
6961,828 WOODLANDS ST 81,23177.5402112594,46802.6313350629
6962,788E WOODLANDS CRES,24552.2639964083,47341.8893045913
6963,179 WOODLANDS ST 13,21868.0083661396,46275.8622685634
6964,119 MARSILING RISE,22102.4033596348,46723.93454713
6965,101 YISHUN AVE 5,27406.7394119818,45917.1138064768
6966,411 YISHUN RING RD,29567.5308460891,45276.8045993708
6967,848 YISHUN ST 81,28270.7508419733,44263.2548919879
6968,713 YISHUN ST 71,27343.1960479533,45474.3240174986
6969,155 ANG MO KIO AVE 4,28751.0694196736,39763.0312011112
6970,644 ANG MO KIO AVE 4,28847.9681925625,40124.9016241096
6971,113 ANG MO KIO AVE 4,28294.5917522963,39310.5508144684
6972,326 ANG MO KIO AVE 3,29623.0155107928,38789.1022844147
6973,423 ANG MO KIO AVE 3,30036.6549008144,38972.9900923222
6974,307B ANG MO KIO AVE 1,29258.7253138348,38652.5342920646
6975,710 ANG MO KIO AVE 8,29654.6561475713,39228.8028018996
6976,35 CHAI CHEE AVE,38393.7235386996,34086.5964476354
6977,667 JLN DAMAI,36406.8173729945,35104.4409700315
6978,636 BEDOK RESERVOIR RD,35909.1839346737,34806.6610048674
6979,125 BISHAN ST 12,30029.3178507574,36583.1015909836
6980,204 BISHAN ST 23,29588.6986091612,37440.8856557366
6981,155 BISHAN ST 13,30513.682501181,36484.4797828533
6982,191 BISHAN ST 13,30009.038634615,36961.5531484112
6983,143 BT BATOK ST 11,18049.7153867772,36943.4643354453
6984,251 BT BATOK EAST AVE 5,19565.9755327301,36991.026083
6985,271 BT BATOK EAST AVE 4,19717.2677187063,36699.7233150117
6986,280 BT BATOK EAST AVE 3,19511.5483103059,36647.6310556531
6987,370 BT BATOK ST 31,18650.5246935226,38002.8601102624
6988,289F BT BATOK ST 25,19734.3671923559,36308.6778851859
6989,12 TAMAN HO SWEE,27940.1248478461,30024.7332500685
6990,142 JLN BT MERAH,27414.3393394779,28830.6034503058
6991,44 MOH GUAN TER,27748.2958711935,29650.1804813556
6992,109 JLN BT MERAH,27195.1742873499,29098.0269281678
6993,129 KIM TIAN RD,27503.372250366,29288.9134203438
6994,47 LENGKOK BAHRU,25608.8014444495,29952.1999619287
6995,14A TELOK BLANGAH CRES,26598.9987970358,28913.7658252157
6996,39 TELOK BLANGAH RISE,26796.9028909691,28248.8723563757
6997,2 DELTA AVE,27410.9964525523,30458.9160049278
6998,458 SEGAR RD,21072.2693699533,41108.4536408708
6999,480 SEGAR RD,21218.190229807,41290.7375785913
7000,141 PETIR RD,20745.9518416999,39762.5016324688
7001,211 PETIR RD,21637.3082762212,39628.9697912969
7002,614 SENJA RD,19936.9418480527,40721.9777685478
7003,254 BANGKIT RD,21382.4049379472,40174.0191157591
7004,411 SAUJANA RD,20682.576101765,40561.849994909
7005,29 KELANTAN RD,30649.0435274113,32007.0070824735
7006,26 JLN BERSEH,30721.9624599321,32054.4668874592
7007,346 CHOA CHU KANG LOOP,18160.2617513807,40616.0500863846
7008,657 CHOA CHU KANG CRES,18713.5709059192,42479.8839364443
7009,786 CHOA CHU KANG DR,18544.0198614448,41886.9216650128
7010,552 CHOA CHU KANG ST 52,17860.640463694,41774.3472244274
7011,132 CHOA CHU KANG AVE 1,18816.2748359414,40336.4932937641
7012,228 CHOA CHU KANG CTRL,18338.0636666073,40323.7019530404
7013,567 CHOA CHU KANG ST 52,18299.7650117185,41921.747462254
7014,531 CHOA CHU KANG ST 51,17785.6262905365,41644.5283568203
7015,603 CHOA CHU KANG ST 62,18100.476551014,42195.9780885838
7016,235 CHOA CHU KANG CTRL,18588.4871616839,40192.1623808276
7017,341 CHOA CHU KANG LOOP,18298.8041545749,40700.6550939344
7018,366 CLEMENTI AVE 2,21158.0313106449,32788.2356072664
7019,101 CLEMENTI ST 14,20834.5697785318,33815.535121344
7020,206 CLEMENTI AVE 6,20088.3948478261,33750.5142862275
7021,324 UBI AVE 1,35888.8741478678,34501.6703282092
7022,62 DAKOTA CRES,34204.5436974717,32218.9829739127
7023,986B BUANGKOK CRES,33209.4325193372,40470.2629807498
7024,698 HOUGANG ST 61,34011.6653903592,39667.621673556
7025,637 HOUGANG AVE 8,33115.1804697486,39220.2350253575
7026,537 HOUGANG ST 52,34277.4099637009,39976.934012929
7027,171 HOUGANG AVE 1,34215.520896323,37027.3827440534
7028,965 HOUGANG AVE 9,32929.6983563332,40067.9604640305
7029,914 HOUGANG ST 91,33642.2825143375,39946.0214422308
7030,926 HOUGANG ST 91,33297.9384343615,39784.5583964903
7031,643 HOUGANG AVE 8,33264.0658061951,39284.1034069955
7032,927 HOUGANG ST 91,33278.5861449521,39845.5073402952
7033,628 HOUGANG AVE 8,33251.5573803168,39064.7511171196
7034,54 TEBAN GDNS RD,17271.5457444191,33759.5664110444
7035,111 JURONG EAST ST 13,17125.4352556467,35660.7534652539
7036,922 JURONG WEST ST 92,11979.767273156,35707.71548298
7037,647 JURONG WEST ST 61,12807.5131789921,35778.9097457882
7038,847 JURONG WEST ST 81,12258.2707096748,36390.3179621231
7039,986B JURONG WEST ST 93,12665.4638061319,35483.8558060415
7040,694 JURONG WEST CTRL 1,13947.8888557535,36141.3779614661
7041,719 JURONG WEST AVE 5,12827.6850951333,36297.9845697545
7042,841 JURONG WEST ST 81,12397.8289064029,36261.9726913031
7043,801 FRENCH RD,31021.9719345095,32187.0281554628
7044,1 ST. GEORGE'S RD,31150.8671745947,33960.6747342702
7045,19 MARINE TER,37096.407276717,31873.0919275582
7046,12 MARINE TER,37123.2692647623,31860.1185854487
7047,107 PASIR RIS ST 12,41822.0178761864,38838.1441363711
7048,763 PASIR RIS ST 71,39237.870635801,39771.7721105218
7049,409 PASIR RIS DR 6,41455.5050709164,39436.0640613921
7050,554 PASIR RIS ST 51,41335.3343349947,38916.0671838373
7051,251 PASIR RIS ST 21,42366.2868012246,39142.7541023307
7052,219 PASIR RIS ST 21,42286.4906498548,39032.2087063026
7053,648 PASIR RIS DR 10,39725.6278126435,40087.2908394188
7054,531 PASIR RIS DR 1,41029.5715523409,39264.0299828742
7055,601B PUNGGOL CTRL,36292.3238211712,42667.9414920583
7056,604C PUNGGOL RD,36258.9729525084,42835.8324586973
7057,614B EDGEFIELD PLAINS,36540.0009507444,42751.567935694
7058,613D PUNGGOL DR,36412.2183617419,42853.4160082098
7059,110A PUNGGOL FIELD,36453.9054568717,42001.951141756
7060,10 HOLLAND AVE,23654.8340790775,32274.1291820221
7061,27 GHIM MOH LINK,22648.1601679474,32282.3859247658
7062,133 CLARENCE LANE,25917.4469498731,30523.3168609347
7063,468C ADMIRALTY DR,25947.8301032688,47993.3443637528
7064,158D RIVERVALE CRES,36226.7091584802,41149.9984159414
7065,443C FERNVALE RD,32477.5844544368,41459.3342432696
7066,443B FERNVALE RD,32521.3088572826,41455.5914254747
7067,321A ANCHORVALE DR,34534.2714891825,41325.5943399798
7068,210C COMPASSVALE LANE,35369.843061137,40688.0170302819
7069,211A COMPASSVALE LANE,35338.1503331577,40733.8083731998
7070,189B RIVERVALE DR,35824.7593545737,41965.6279873606
7071,224B COMPASSVALE WALK,35183.8436981477,41127.0133631267
7072,8 LOR LEW LIAN,32829.6134241382,36781.0283859037
7073,302 SERANGOON AVE 2,31761.6635236396,37253.3346650992
7074,314 SERANGOON AVE 2,31583.4746322399,37224.791290557
7075,240 SERANGOON AVE 2,32016.8480514828,37259.6923945416
7076,326 SERANGOON AVE 3,31970.6072592735,36940.6068259068
7077,405 SERANGOON AVE 1,32395.122510937,36648.4692669269
7078,418 SERANGOON CTRL,32669.8049474591,36866.3326141462
7079,424 SERANGOON CTRL,32704.4325802112,36696.8455864582
7080,217 TAMPINES ST 23,41180.3593829041,37382.0812288467
7081,224 TAMPINES ST 23,41372.4964270955,37497.0076128375
7082,857A TAMPINES ST 83,39330.9525554078,37376.4024708141
7083,298 TAMPINES ST 22,41514.7093378715,37099.6459509749
7084,911 TAMPINES ST 91,39824.4463626677,36883.3265736047
7085,157 TAMPINES ST 12,40429.3228691891,37020.6215726547
7086,926 TAMPINES ST 91,39982.1206438141,36461.1977405827
7087,903 TAMPINES AVE 4,39845.8570565777,37009.8775886185
7088,114 TAMPINES ST 11,40624.78818087,36456.5133766178
7089,242 SIMEI ST 5,41451.472043694,36145.536055997
7090,887A TAMPINES ST 81,38923.6287920643,36917.5733140502
7091,230J TAMPINES ST 21,40947.8130065147,37587.0194205884
7092,230H TAMPINES ST 21,40986.1393868765,37601.8087811843
7093,860 TAMPINES AVE 5,39604.8439684436,37505.6839909069
7094,54 LOR 5 TOA PAYOH,29899.9510657545,35503.6281242594
7095,111 LOR 1 TOA PAYOH,29334.0857224585,35932.7078181356
7096,80A LOR 4 TOA PAYOH,29772.6785225449,35275.2801896241
7097,101B LOR 2 TOA PAYOH,29589.9714989485,35751.5550857708
7098,213 MARSILING CRES,21198.7394483779,47562.158018209
7099,164 WOODLANDS ST 13,21429.8990062894,46079.7870570105
7100,749 WOODLANDS CIRCLE,23676.6479122629,47354.8452123422
7101,338 WOODLANDS AVE 1,22195.6826567631,45830.2785025444
7102,668 WOODLANDS RING RD,24097.6077957554,46698.8107283171
7103,579 WOODLANDS DR 16,23814.6070816796,45826.5469444413
7104,174 WOODLANDS ST 13,21816.6860334845,46116.2600379251
7105,809 WOODLANDS ST 81,22947.3756527761,47187.3918904793
7106,528 WOODLANDS DR 14,23464.0058527701,45912.3679077011
7107,120 MARSILING RISE,22160.061598517,46762.9327556584
7108,672 WOODLANDS DR 71,24226.687852148,46769.154491052
7109,819 WOODLANDS ST 82,23252.0513002593,46978.0375393778
7110,893A WOODLANDS DR 50,23247.5336220823,46504.5054371115
7111,832 WOODLANDS ST 83,23264.0526466072,46816.8867381569
7112,268 YISHUN ST 22,28688.5948181497,46545.7489246726
7113,632 YISHUN ST 61,28653.0638374239,44483.4893119801
7114,225 YISHUN ST 21,28277.593494785,46282.3795708176
7115,662 YISHUN AVE 4,28820.3468413418,44701.5387164969
7116,302 YISHUN CTRL,28707.352220607,45751.473173622
7117,661 YISHUN AVE 4,28823.0356068714,44864.7372376192
7118,606 YISHUN ST 61,28333.8200883055,44789.4281029608
7119,356 YISHUN RING RD,29350.6821422186,45229.114969587
7120,630 ANG MO KIO AVE 4,28862.4437649716,40278.7696457691
7121,464 ANG MO KIO AVE 10,30626.7072385587,38751.450668212
7122,337 ANG MO KIO AVE 1,30036.2871448128,38360.7620676477
7123,622 ANG MO KIO AVE 9,28714.830258932,40447.1695685536
7124,176 ANG MO KIO AVE 4,28315.9032882918,39759.8222802822
7125,627 BEDOK RESERVOIR RD,37156.9875262119,35128.3952944893
7126,27 CHAI CHEE RD,38036.2679432696,34041.6697096713
7127,716 BEDOK RESERVOIR RD,38200.2399324486,35557.0303214155
7128,130 BEDOK RESERVOIR RD,36794.0425292542,35070.2606980782
7129,162 BEDOK STH RD,40546.2559599653,33548.6636709683
7130,250 BISHAN ST 22,29181.7221406633,38185.967246335
7131,454 SIN MING AVE,27695.0440151123,37908.1652098037
7132,503 BISHAN ST 11,29639.1662344923,36794.6669577602
7133,168 BISHAN ST 13,30319.6560991779,36605.1828720737
7134,237 BISHAN ST 22,29484.7338057412,37916.1773872375
7135,226 BT BATOK CTRL,19080.829544575,36761.7473170608
7136,225 BT BATOK CTRL,19017.7797000213,36735.5095456429
7137,103 BT BATOK CTRL,18508.8298495552,36705.4070975296
7138,123 BT BATOK CTRL,18449.2912727203,37058.8089321684
7139,114 BT BATOK WEST AVE 6,18284.8244928112,36773.1916114371
7140,356 BT BATOK ST 31,18824.3878057608,38221.5102737192
7141,222 BT BATOK EAST AVE 3,19176.6070400076,36663.9032750409
7142,106 BT PURMEI RD,27143.9678508043,28386.2188715339
7143,131 JLN BT MERAH,27427.9447073545,29182.362278251
7144,122 BT MERAH LANE 1,24759.3734619608,29875.6180888209
7145,127C KIM TIAN RD,27634.6487029977,29329.800805077
